"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Ferroptosis","MIR15A","microRNA 15a","ENSG00000283785.1","miRNA",35069876,"The results demonstrated that transfection with miR-15a mimics decreased GPX4 protein expression. Bioinformatics analysis revealed potential binding sites between miR-15a and the 3_?-UTR region of GPX4, and RNA pull-down and the dual-luciferase reporter assays further confirmed the interaction between miR-15a and GPX4 mRNA. Both transfection with miR-15a mimics and si-GPX4 suppressed cell proliferation, elevated LDH release, accumulated intracellular ferrous iron and ROS, disrupted MMP and increased MDA levels. Taken together, the results of the present study suggest miR-15a induces ferroptosis by regulating GPX4 in prostate cancer cells, which provides evidence for investigating the therapeutic strategies of prostate cancer."
"Ferroptosis","MIR214","microRNA 214","ENSG00000283844.1","miRNA",35366755,"The relationship between TEC ferroptosis and cisplatin-induced AKI was investigated in vitro and in vivo. Ferrostatin-1(Fer-1), an inhibitor of ferroptosis, was observed to confer a protective effect against the renal tubular injury and renal failure induced by cisplatin. MicroRNAs (miRNAs) regulate the genes that have important functions in the development of cis-AKI. In the present study, GPX4 was predicted as a target of miR-214-3p. Moreover, inhibiting miR-214-3p enhanced the expressions of GPX4 and SLC7A11 while decreasing the ACSL4 expression. Furthermore, miR-214-3p down-regulation protected against TEC death and renal tubule damage both in vitro and in vivo. "
"Ferroptosis","HULC ","hepatocellular carcinoma up-regulated long non-coding RNA","ENSG00000285219","lncRNA",35615577,"HULC was found to function as a ceRNA of miR-3200-5p, and miR-3200-5p regulates ferroptosis by targeting ATF4, resulting in the inhibition of proliferation and metastasis within HCC cells. In summary, these findings illuminate some of the molecular mechanisms through which downregulation of HULC induces liver cancer cell ferroptosis by targeting the miR-3200-5p/ATF4 axis to modulate the development of hepatocellular carcinoma."
"Ferroptosis","CDK14","cyclin dependent kinase 14","ENSG00000058091.17","protein_coding",35002529,"Transmission electron microscopic observation of mitochondria, iron and reactive oxygen species assays were employed for the detection of circCDK14 effect on glioma cells' sensitivity to erastin-induced ferroptosis (Fp). Our findings indicated that circCDK14 was overexpressed in glioma tissues and cell lines, and elevated levels of circCDK14 induced poor prognosis of glioma patients."
"Ferroptosis","MIR21","microRNA 21","ENSG00000284190.1","miRNA",35738798,"MiRNAs expression profile of melanoma cells in IFN-çº?driven ferroptosis was first obtained. Then, upregulated miR-21-3p was proved to facilitate IFN-çº?mediated ferroptosis by potentiating lipid peroxidation. miR-21-3p increased the ferroptosis sensitivity by directly targeting thioredoxin reductase 1 (TXNRD1) to enhance lipid reactive oxygen species (ROS) generation. Furthermore, miR-21-3p overexpression in tumor synergized with anti-PD-1 antibody by promoting tumor cell ferroptosis. More importantly, miR-21-3p-loaded gold nanoparticles were constructed, and the systemic delivery of them increased the efficacy of anti-PD-1 antibody without prominent side effects in preclinical mice model. Ultimately, ATF3 was found to promote miR-21-3p transcription in IFN-çº?driven ferroptosis."
"Ferroptosis","MIR222","microRNA 222","ENSG00000207725.3","miRNA",34978008,"The results showed that supplementation of exosomes derived from HBV-infected LO2 cells remarkably enhanced LX-2 cell activation, evidenced by elevated hydroxyprolin (Hyp) secretion and ä¼?SMA and COL1A2 expression. miR-222 was significantly increased in HBV-Exo. Overexpressing miR-222 upregulated cell viability, secretion of Hpy, and expression of ä¼?SMA and COL1A2, which were all blocked by overexpression of TFRC. Further study showed that TFRC was a target of miR-222, and miR-222 promoted LX-2 cell activation through suppressing TFRC-induced ferroptosis in LX-2 cells. Exosomal miR-222 derived from HBV-infected hepatocytes promoted LF through inhibiting TFRC and TFRC-induced ferroptosis."
"Ferroptosis","hsa_circ_0007624","","","circRNA",35840974,"We further demonstrated that circular RNA circBCAR3 was upregulated in the esophageal cancer tissues and cells and regulated the proliferation, migration, invasion, and ferroptosis of esophageal cancer cells in vitro. CircBCAR3 expression was increased by hypoxia and rescued the effects of hypoxia on esophageal cancer cells. Silenced circBCAR3 inhibited the esophageal cancer tumor growth and metastasis in vivo. Mechanistically, E2F7-induced splicing factor QKI increased circBCAR3."
"Ferroptosis","MIR672","","","miRNA",35237382,"The luciferase reporter assay demonstrated that miR-672-3p downregulated FSP1, a glutathione-independent ferroptosis suppressor, by binding to its 3' untranslated region. Oxygen and glucose deprivation- (OGD-) treated PC12 and AGE1.HN cells were treated with miR-672-3p mimics or inhibitors in vitro. The effect of miR-672-3p mimics or inhibitor on OGD-PC12/AGE1.HN ferroptosis was evaluated by flow cytometry, immunohistochemistry, immunofluorescence, and western blotting. The miR-672-3p mimics promoted ferroptosis after SCI, whereas the miR-672-3p inhibitor inhibited this process."
"Ferroptosis","MIR30E","microRNA 30e","ENSG00000198974.3","miRNA",35068337,"EPCs-Exos inhibited Erastin-induced HUVEC ferroptosis and endothelial injury. Erastin inhibited miR-30e-5p and EPCs-Exo treatment recovered miR-30e-5p expression. miR-30e-5p was encapsulated in EPCs-Exos. After inhibiting miR-30e-5p in EPCs, the inhibitory effect of EPCs-Exos on HUVEC ferroptosis was attenuated. miR-30e-5p targeted SP1. Overexpression of SP1 partially reversed the effect of EPCs-Exos on improving HUVEC ferroptosis and increasing phosphorylation levels of AMPK. Collectively, EPCs-Exos inhibited Erastin-induced HUVEC ferroptosis by upregulating miR-30e-5p, inhibiting SP1, and activating the AMPK pathway."
"Ferroptosis","MIR545","microRNA 545","ENSG00000207820.1","miRNA",34954694,"Our results demonstrate that miR-545 overexpression inhibited, while miR-545 knockdown further increased, erastin and RSL3-induced upregulation of MDA, reactive oxygen species (ROS), and Fe2+ levels. Similarly, miR-545 overexpression partially reversed, while miR-545 knockdown enhanced, the erastin and RSL3-induced reduction in HT-29 and HCT-116 cell survival rates. Transferrin (TF) was identified as a target gene of miR-545. To determine whether miR-545 suppresses ferroptosis via TF, we overexpressed TF in HT-29 and HCT-116 cells. We found that TF overexpression blocked miR-545-induced changes in ROS, MDA, and Fe2+ levels in HT-29 and HCT-116 cells, thereby inducing CRC cell death."
"Ferroptosis","PSEN1","presenilin 1","ENSG00000080815.20","protein_coding",34903141,"circ-PSEN1 was upregulated in HG-treated ARPE19 cells and showed high resistance to RNase R and Act D. Inhibition of circ-PSEN1 in ARPE19 cells ameliorated the ferroptosis induced by HG was ameliorated, as evidenced by changes in the ferroptosis-related biomarkers/genes and decreased cell death. Subsequently, circ-PSEN1 acted as a sponge for miR-200b-3p. Inhibition of miR-200b-3p partially reversed the effects of circ-PSEN1 on ferroptosis. Furthermore, cofilin-2 (CFL2) was the target gene of miR-200b-3p, and it abrogated the inhibitory effect of miR-200b-3p on ferroptosis. Taken together, the findings indicate that knockdown of circ-PSEN1 can mitigate ferroptosis of ARPE19 cells induced by HG via the miR-200b-3p/CFL2 axis."
"Ferroptosis","ADAMTS9-AS1","ADAMTS9 antisense RNA 1","ENSG00000241158.7","lncRNA",35173188,"The regulatory role of ADAMTS9-AS1 in ferroptosis was defined and evidenced by increased reactive oxygen species (ROS) levels and malonyl dialdehyde (MDA) content and decreased expression of glutathione peroxidase 4 (GPX4) after ADAMTS9-AS1 inhibition. Mechanistically, ADAMTS9-AS1 functioned as a competing endogenous RNA (ceRNA) by sponging miR-6516-5p to derepress the expression of GPX4, the critical repressor of ferroptosis."
"Ferroptosis","MIR29A","microRNA 29a","ENSG00000284032.1","miRNA",35720183,"We confirmed high levels of miR-29a-3p in HO-1/BMMSCs exosomes. Overexpression of miR-29a-3p downregulated the expression of Ireb2 and inhibited ferroptosis. Downregulation of miR-29a-3p blocked the protective effect of HO-1/BMMSC exosomes on SHP-HR cell injury. In conclusion, ferroptosis plays an important role in HO-1/BMMSC-mediated alleviation of steatotic liver IRI. HO-1/BMMSCs could suppress ferroptosis by targeting Ireb2 via the exosomal transfer of miR-29a-3p."
"Ferroptosis","lncGm36569","","","lncRNA",35257299,"Further study demonstrated that lncGm36569 was enriched in the MSCs-exo. Through bioinformatics analysis and luciferase assay, we confirmed that lncGm36569 acted as a competitive RNA of miR-5627-5p to induce FSP1 upregulation. Furthermore, overexpression of miR-5627-5p reversed the therapeutic effects of lncGm36569 on neuronal cell ferroptosis. In conclusion, MSCs-exosomes lncGm36569 inhibited neuronal cell ferroptosis through miR-5627-5p/FSP1 axis, thereby attenuating neuronal dysfunction."
"Ferroptosis","MIR27A","microRNA 27a","ENSG00000207808.1","miRNA",36180007,"These results indicated that ferroptosis intensified over time during IS. In addition, the miRNA_?27a agonist significantly aggravated ferroptosis and reduced neurological function scores compared with those of the control group. Subsequently, a luciferase reporter gene system verified the targeted binding of miRNA_?27a to Nrf2. The results showed that miRNA_?27a inhibited Nrf2 in a targeted manner, which also exacerbated the extent of ferroptosis. However, the miRNA_?27a antagonist reversed the miR_?27a agonist_¥æ_ediated effects. Therefore, the present study indicated that miRNA_?27a may aggravate brain tissue ferroptosis during ischaemic stroke, potentially by inhibiting Nrf2."
"Ferroptosis","MIR2115","microRNA 2115","ENSG00000252466.1","miRNA",36279730,"In vivo, ferrostatin-1 attenuated ferroptosis in the PE models, significantly increasing fetal survivability. The miR-2115-3p/GOT1 pathway was screened for possible association with abnormal ferroptosis in PE. miR-2115-3p was discovered to interact with the mRNA of GOT1. Inhibition of GOT1 and overexpression of miR-2115-3p reversed the decrease in cell proliferation capacity, GSH, GSH-PX, and GPX4 levels, and the increase in ROS, ACSL4, TfR1, MDA, total Fe, and Fe (II) levels induced by hypoxia. However, simultaneous overexpression of miR-2115-3p and GOT1 reversed the above results of overexpression of miR-2115-3p."
"Ferroptosis","LINC01606","long intergenic non-protein coding RNA 1606","ENSG00000253301.6","lncRNA",35485210,"The expression of lncRNA LINC01606 was frequently upregulated in human colon cancer and strongly associated with a poor prognosis. LINC01606 functioned as an oncogene and promotes colon cancer cell growth, invasion and stemness both in vitro and in vivo. Moreover, LINC01606 protected colon cancer cells from ferroptosis by decreasing the concentration of iron, lipid reactive oxygen species, mitochondrial superoxide and increasing mitochondrial membrane potential. Mechanistically, LINC01606 enhanced the expression of stearoyl_¥æ_A desaturase 1 (SCD1), serving as a competing endogenous RNA to modulate miR_?423_?5p expression, subsequently activating the canonical Wnt/å°¾é___tenin signaling, and transcription factor binding to IGHM enhancer 3 (TFE3) increased LINC01606 transcription after recruitment to the promoter regions of LINC01606. Furthermore, we confirmed that upregulated LINC01606 and Wnt/å°¾é___tenin formed a positive feedback regulatory loop, further inhibiting ferroptosis and enhancing stemness."
"Ferroptosis","MIR138-1","microRNA 138-1","ENSG00000207954","miRNA",35302431,"In addition, AS-IV could inhibit miR-138-5p expression, increase Sirt1/Nrf2 activity, and enhance cellular antioxidant capacity by antagonizing ferroptosis-related processes, thus reducing death of RPE cells. The results of the present study contribute to the understanding of the mechanism underlying high glucose-induced cell apoptosis, and indicate that AS-IV holds potential therapeutic value for DR."
"Ferroptosis","MIR93","microRNA 93","ENSG00000207757.1","miRNA",36341347,"miR-93-5p was upregulated in the GCs of PCOS patients. Overexpression of miR-93-5p promoted apoptosis and ferroptosis in KGN cells, while knockdown of miR-93-5p showed the reverse effect. Biological analysis and subsequent experiments demonstrated that miR-93-5p negatively regulates the NF- é­_ signaling pathway."
"Ferroptosis","MIR149","microRNA 149","ENSG00000207611.1","miRNA",35532075,"Resveratrol improved LPS-induced endotoxemia cardiomyocyte injury by upregulating miR-149 and inhibiting ferroptosis. Resveratrol inhibited HMGB1 expression by upregulating miR-149. HMGB1 upregulation reversed the inhibitory effect of miR-149 on LPS-induced ferroptosis in cardiomyocytes. Resveratrol upregulated miR-149 and downregulated HMGB1 to inhibit ferroptosis and improve myocardial injury in mice with LPS-induced endotoxemia. Collectively, resveratrol upregulated miR-149, downregulated HMGB1, and inhibited the ferroptosis pathway, thus improving cardiomyocyte injury in LPS-induced endotoxemia."
"Ferroptosis","MIR142","microRNA 142","ENSG00000284353.1","miRNA",35557596,"MiR-142-3p was highly expressed in HBV-infected HCC patients and HBV-infected M1-type macrophages. Inhibition of miR-142-3p or overexpression of SLC3A2 reversed ferroptosis and inhibited the proliferation, migration, and invasion of HCC cells."
"Ferroptosis","MIR19A","microRNA 19a","ENSG00000284204.1","miRNA",35599631,"Studies have shown that miR-19a is identified as oncogenic miRNA and promotes the proliferation, migration and invasion of CRC cells. However, the relationship between miR-19a and ferroptosis in CRC remains unknown. Here, we reported that iron-responsive element-binding protein 2 (IREB2), as an inducer of ferroptosis, was negatively regulated by miR-19a. IREB2 is a direct target of miR-19a. In addition, ferroptosis was suppressed by miR-19a through inhibiting IREB2. Thus, we proposed a novel mechanism of ferroptosis mediated by miR-19a in CRC cells, which could give rise to a new strategy for the therapy of CRC."
"Ferroptosis","hsa_circ_0072464","","","circRNA",35814268,"circ_0072464 and NRF2 were downregulated, and miR-431 was upregulated in IDD. Mechanistically, circ_0072464 competitively bound to miR-431, which targeted and inhibited NRF2 expression. BMSC-derived EVs carrying circ_0072464 inhibited NPC ferroptosis to promote matrix synthesis and proliferation of NPCs by inhibiting miR-431 and upregulating NRF2. Besides, in vivo experiments also confirmed that BMSC-EVs alleviated intervertebral disc lesions in mice with IDD through the circ_0072464/miR-431/NRF2 axis. Collectively, BMSC-EV-loaded circ_0072464 inhibited NPC ferroptosis to relieve IDD via upregulation of miR-431-mediated NRF2, therefore providing a potential therapeutic target against IDD."
"Ferroptosis","MIR129-1","microRNA 129-1","ENSG00000207705.2","miRNA",36436380,"The results showed that the expression level of miR-129-3p mRNA in Se-deficient liver was significantly increased. To understand whether the miR-129-3p/SLC7A11 axis could involve in the process of ferroptosis, our further research showed that overexpression of miR-129-3p could reduce the expression of SLC7A11 and its downstream GCL, GSS, and GPX4, thereby inducing ferroptosis. These data indicates that miR-129-3p affected ferroptosis under Se deficiency conditions through the SLC7A11 pathway."
"Ferroptosis","MIR147A","microRNA 147a","ENSG00000207814.1","miRNA",35942174,"Treatment with the miR-147a mimic significantly induced ferroptosis of glioblastoma cells, and the ferroptotic inhibitors could block the miR-147a mimic-mediated tumor suppression in vitro. Conversely, the miR-147a inhibitor prevented erastin- or RSL3-induced ferroptosis and increased the viability of glioblastoma cells in vitro. Mechanistically, we determined that miR-147a directly bound to the 3'-untranslated region of SLC40A1 and inhibited SLC40A1-mediated iron export, thereby facilitating iron overload, lipid peroxidation, and ferroptosis."
"Ferroptosis","hsa_circ_0000745","","","circRNA",34957935,"Circ_0000745 expression was elevated in ALL patients and cell lines. Circ_0000745 knockdown restrained cell cycle progression and glycolysis and triggered cell apoptosis and ferroptosis. Circ_0000745 acted as a molecular sponge for miR-494-3p in ALL cells. miR-494-3p silencing partly diminished circ_0000745 knockdown-induced anti-tumor effects in ALL cells. NET1 was a target of miR-494-3p, and miR-494-3p overexpression-induced anti-tumor influences were partly counteracted by the accumulation of NET1 in ALL cells. Circ_0000745 can positively regulate NET1 expression by sponging miR-494-3p in ALL cells."
"Ferroptosis","FOXP1","forkhead box P1","ENSG00000114861.24","protein_coding",34936300,"The expression of E-cadherin was enhanced, and vimentin expression was reduced by the knockdown of circFOXP1. Moreover, the treatment of ferroptosis activator erastin or RSL3 repressed the cell viability of lung cancer cells and the overexpression of circFOXP1 rescued the phenotype. The levels of malondialdehyde (MDA), iron, and lipid reactive oxygen species (ROS) were enhanced by the silencing of circFOXP1 in both erastin and RSL3-stimulated lung cancer cells. Mechanically, circFOXP1 increased SLC7A11 expression by directly sponging miR-520a-5p in lung cancer cells. The inhibitor of miR-520a-5p or the overexpression of SLC7A11 reversed circFOXP1 shRNA-induced ferroptosis phenotypes in lung cancer cells. Importantly, circFOXP1 contributed to tumor growth of lung cancer cells by enhancing SLC7A11 in vivo."
"Ferroptosis","MIR378A","microRNA 378a","ENSG00000199047.3","miRNA",35588615,"Overexpression of SLC7A11 reversed the changes in MDA and GSH levels and cell viability induced by lead exposure. In contrast, lower expression of SLC7A11 accelerated the changes in these parameters. Consequently, we screened miRNAs that regulate SLC7A11 using TargetScan. We found that miR-378a-3p showed the highest expression among the target miRNAs regulating SLC7A11 expression. Inhibition of miR-378a-3p expression reversed the reduction in GSH and the increase in lipid ROS levels induced by lead exposure. Taken together, these findings indicate that lead exposure can cause ferroptosis and that miR-378a-3p exerted an important effect by regulating SLC7A11 expression."
"Ferroptosis","SLC16A1-AS1","SLC16A1 antisense RNA 1","ENSG00000226419.8","lncRNA",35167383,"Our study revealed that SLC16A1-AS1 has high expression and was associated with overall survival in renal cancer. Knockdown SLC16A1-AS1 inhibited cell viability, proliferation, and migration of renal cancer cells. Furthermore, it was demonstrated that SLC16A1-AS1 served as a sponge of miR-143-3p, and knockdown SLC16A1-AS1 significantly increased the enrichment of miR-143-3p. And then, SLC7A11 was identified as the target protein of miR-143-3p, and overexpression miR-143-3p remarkably inhibited the expression of SLC7A11. Moreover, knockdown SLC16A1-AS1 could aggravate this effect. Finally, through inhibiting SLC7A11 expression, silencing SLC16A1-AS1 induced ferroptosis via increasing miR-143-3p."
"Ferroptosis","NEAT1","nuclear paraspeckle assembly transcript 1","ENSG00000245532.11","lncRNA",35833822,"Knockdown of NEAT1 elevated viability and GSH level in PD cell model and reduced ROS, MDA, and Fe2+ levels. Moreover, NEAT1 functioned as a sponge to suppress miR_?150_?5p expression. Moreover, miR_?150_?5p overexpression suppressed ferroptosis in PD cell model. We subsequently found that miR_?150_?5p regulated SLC7A11 expression by directly binding to BAP1. miR_?150_?5p inhibition or BAP1 overexpression mitigated the anti_¥æ_erroptosis effect meditated by sh_¥æ_EAT1. Taken together, knockdown of NEAT1 mitigated MPP+_¥æ_nduced ferroptosis through regulating BAP1/SLC7A11 axis by sponging miR_?150_?5p, indicating the potential of NEAT1 as a promising therapeutic target for PD."
"Ferroptosis","ENSMUSG00000096768","","","lncRNA",35485136,"Mechanically, co-transfection experiments showed that overexpression of miR-706 could reverse the damage effect that was caused by lncRNA Gm47283 overexpression, via inhibiting Ptgs2 and ferroptosis. Additionally, inhibition of lncRNA Gm47283 by stem cell membrane coated siRNA could attenuate MI in vivo. Our study elucidated a novel mechanism containing lncRNA Gm47283/miR-706/Ptgs2/ferroptosis in MI, which provided a potential therapeutic for MI.Graphical Abstract. Stem cell membrane coated siRNA of lncRNA Gm47283 inhibits cardiomyocyte ferroptosis in myocardial infarction rat. Stem cell membrane-coated siRNA of lncRNA Gm47283 increases miR-706, and then miR-706 suppresses the expression of Ptgs2 to reduce lipid peroxidation toxicity, and then inhibits cardiomyocyte ferroptosis."
"Ferroptosis","MIR7212","microRNA 7212","","miRNA",35957725,"A total of 4,754 DEGs were identified between the two groups using high-throughput sequencing. The pathways in which DEGs were enriched included ferroptosis (the highest enrichment score), apoptosis, and the PI3K-Akt, NF-kappa B and IL-17 signaling pathways. Seven (Hmox1, Spp1, Socs3, Mapk14, Lcn2, Cxcl1 and Cxcl12) of the 15 hub genes were involved in the KEGG pathway. mmu-miR-7212-5p-Hmox1 was a key RNA regulatory axis in ferroptosis. m6A RNA methylation modifications were involved in SA-AKI. The correlation analyses showed the close interactions among the m6A RNA methylation regulators and important hub genes."
"Ferroptosis","ZFAS1","ZNFX1 antisense RNA 1","ENSG00000177410.13","lncRNA",36092160,"We validated that ZFAS1 may act as a competing endogenous RNA by competitively binding with microRNA-7-5p (miR-7-5p) and modulating the expression of its downstream molecule acyl-CoA synthetase long-chain family member 4 (ACSL4), which is now identified as a classic driver gene of ferroptosis process. In conclusion, our results demonstrate that HG-induced ZFAS1 elevation activates ferroptosis in hRECs and the ZFAS1/miR-7-5p/ACSL4 axis may serve as a therapeutic target for endothelial dysfunction in DR."
"Ferroptosis","MIR324","microRNA 324","ENSG00000199053.3","miRNA",35636172,"The underlying mechanism was found to be the downregulation of GPX4, independent of p53, that occurs during ICS II-induced ferroptosis. Overexpression of GPX4 reversed the ferroptosis induced by ICS II. Moreover, ICS II treatment resulted in the upregulation of miR-324-3p, which directly targets GPX4. Overall, our results suggested that ICS II-induced ferroptosis via the miR-324-3p/GPX4 axis in RCC cells could be a promising therapeutic agent for RCC."
"Ferroptosis","MIR199A2","microRNA 199a-2","ENSG00000208024.1","miRNA",36254861,"MiR-199a-5p inhibitor ameliorated ferroptosis-induced cardiomyocyte death as evidenced by the increased cell viability, the reduced reactive oxygen species (ROS) generation, lactate dehydrogenase (LDH) activity, malondialdehyde (MDA) and Fe2+ contents, and the up-regulated glutathione (GSH)/glutathione disulphide (GSSG) ratio as well as glutathione peroxidase 4 (Gpx4) protein expression in H9c2 cells-exposed to OGD/R, while miR-199a-5p mimic had the opposite effects. In addition, OGD/R led to the inhibition of Akt/eNOS signaling pathway, which was also blocked by miR-199a-5p inhibitor and aggravated by miR-199a-5p mimic. Furthermore, LY294002, an inhibitor of Akt/eNOS signaling pathway, abrogated miR-199a-5p inhibitor-induced the reduction of ferroptosis-induced cardiomyocyte death."
"Ferroptosis","MIR34C","microRNA 34c","ENSG00000207562.3","miRNA",35093695,"The results showed lower expression of miR-34c-3p in OSSC compared with normal tissues. Overexpression of miR-34c-3p in SCC-25 cells suppressed cell proliferation. In addition, the overexpression of miR-34c-3p promoted ferroptosis by increasing ROS, MDA, and iron and decreasing GSH and GPX4 levels in SCC-25 cells."
"Ferroptosis","MIR375","microRNA 375","ENSG00000198973.4","miRNA",35498204,"In the I/R rat model and CF cell model, miR-375-3p promoted fibrosis by accelerating the ferroptosis of cardiomyocytes through mediating glutathione peroxidase 4 (GPX4). Furthermore, we treated the rats or cell model with miR-375-3p antagomir (or inhibitor) and ferroptosis inhibitor Ferrostatin-1 (Fer-1). The results showed that miR-375-3p antagomir (or inhibitor) and Fer-1 promoted the antioxidant capacity of cardiac fibroblasts, reduced GPX4-mediated ferroptosis process and alleviated I/R-induced CF."
"Ferroptosis","MIR4735","microRNA 4735","ENSG00000265986.1","miRNA",35646516,"miR-4735-3p expression was reduced in human ccRCC tissues and cell lines but elevated upon ferroptotic stimulation. The miR-4735-3p mimic increased, while the miR-4735-3p inhibitor decreased oxidative stress, lipid peroxidation, iron overload, and ferroptosis of human ccRCC cell lines. Mechanistic studies identified SLC40A1 as a direct target of miR-4735-3p, and SLC40A1 overexpression significantly attenuated iron overload and ferroptosis in the miR-4735-3p mimic-treated human ccRCC cell lines."
"Ferroptosis","MIR196C","microRNA 196c","ENSRNOG00000035510.2","miRNA",36270453,"The mir-196c-3p mimic (mimics) and photothermal nanoparticles (BTN) were co-encapsulated in an injectable Gel (mimics + Gel/BTN) with NIR-II light-triggered release. Using 1064 nm light irradiation, local microenvironment photothermal-triggered on-demand noninvasive controllable delivery of miRNA was achieved, aiming to inhibit I/R-induced ferroptosis. Consequently, declined ferroptosis in cardiomyocytes and improved cardiac function, survival rate in rats was achieved through the controlled release of Gel/BTN mimics in I/R model to simultaneously inhibit ferroptosis hub genes NOX4, P53, and LOX expression."
"Ferroptosis","mmu_circ_0011938","","","circRNA",35952845,"circAFF1 was highly expressed in ICH cell model. Knockdown of circAFF1 attenuated Hb-induced neuronal ferroptosis, as evidenced by inhibiting cell viability, ROS, MDA and iron ion, and promoting GDH levels, which can be counteracted by miR-140-5p knockdown. circAFF1 can target miR-140-5p, and GSK-3å°?was a target gene of miR-140-5p. The effect of miR-140-5p on neuronal ferroptosis can be reversed by GSK-3å°?overexpression. In vivo experiments identified knockdown of circAFF1 suppress ICH injury and inhibits neuronal ferroptosis through regulating miR-140-5p/GSK-3å°?axis."
"Ferroptosis","Lnc-TC","","","lncRNA",36272464,"We observed that the expression of lncRNA TC (Lnc-TC) and CUL4B were increased, but miR-142-5p was decreased in benzene-exposed workers. Correlation analysis suggested that the ceRNAs had co-expression relationships, and were associated with blood cell counts. We further explored the role of ceRNA in vitro, and discovered that 1,4- benzoquinone (1,4-BQ) stimulated ferroptosis in AHH-1 cells by inhibiting the expression of GPX4 and SLC7A11, which was partially relieved by knockdown of Lnc-TC and CUL4B. Finally, by interfering with Lnc-TC and miR-142-5p expression, we confirmed that Lnc-TC acted as a microRNA sponge to reduce the accessibility and inhibition of miR-142-5p to CUL4B, thus increasing the expression of CUL4B."
"Ferroptosis","LINC00551","long intergenic non-protein coding RNA 551","ENSG00000272274.4","lncRNA",36570007,"This study characterized a long intergenic noncoding RNA, LINC00551, expressed at a low level in lung adenocarcinoma (LUAD) and some other cancers. Overexpression of LINC00551 suppresses cell viability while promoting autophagy and RSL-3-induced ferroptosis in LUAD cells. LINC00551 acts as a competing endogenous RNA (ceRNA) and binds with miR-4328 which up-regulates the target DNA damage-inducible transcript 4 (DDIT4). DDIT4 inhibits the activity of mTOR, promotes LUAD autophagy, and then promotes the ferroptosis of LUAD cells in an autophagy-dependent manner. "
"Ferroptosis","MIR494","microRNA 494","ENSG00000194717.4","miRNA",35936219,"Erastin could dose-dependently induce neuron injury and ferroptosis of LUHMES cells. miR-494-3p overexpression induced ROS production, mitochondrial damage, ferroptosis, and neuron injury in erastin-induced LUHMES cells. Likewise, miR-494-3p inhibition had the opposite effects. We also showed that REST was a target gene of miR-494-3p and could repress erastin-induced ferroptosis, neuron injury, ROS, and mitochondrial injury via SP1 in LUHMES cells. Moreover, we demonstrated that SP1 could interact with ACSL4. We also confirmed that miR-494-3p could aggravate the pathological changes of substantia nigra and corpus striatum in the MPTP-induced PD mouse model."
"Ferroptosis","LINC00616","long intergenic non-protein coding RNA 616","ENSG00000248307.6","lncRNA",35611986,"The lncRNA LINC00616 was upregulated in periodontitis ligament tissues of patients with periodontitis and in PDLSCs treated with LPS-PG. Inhibition of LINC00616 promoted cell viability and suppressed ferroptosis of PDLSCs. miR-370 was verified to be a target of LINC00616, and suppressed miR-370 reversed the effects of LINC00616 knockdown on cell viability and ferroptosis in PDLSCs. Additionally, miR-370 targeting the transferrin receptor protein and upregulated transferrin receptor (TFRC) abolished the effects of overexpressed miR-370 on cell viability and ferroptosis of PDLSCs. LINC00616 acted as a competitive endogenous RNA (ceRNA) to promote ferroptosis of PDLSCs via the miR-370/TFRC axis. Therefore, LINC00616 knockdown may be a promising therapeutic strategy for periodontitis."
"Ferroptosis","MIR1-1","microRNA 1-1","ENSG00000199017","miRNA",36481629,""
"Ferroptosis","MIR127","microRNA 127","ENSG00000207608.3","miRNA",35818586,"Expression levels of miR-127-5p and JAM3 were analyzed by RT-qPCR. GPX4 expression was quantified by western blotting. Results. miR-127-5p was expressed at low levels in IOMM-Lee cells, while JAM3 was highly expressed in IOMM-Lee cells. A dual luciferase assay demonstrated that miR-127-5p could target JAM3. Upregulation of miR-127-5p in IOMM-Lee cells resulted in cell cycle arrest and inhibition of cell activity. Upregulation of miR-127-5p increased LDH, MDA, and ROS levels and Fe2+ content and inhibited the expression of GPX4 protein. Upregulation of JAM3 reversed the results of miR-127-5p upregulation. Conclusion. miR-127-5p regulated meningioma formation and ferroptosis through JAM3, providing insights for the development of new treatments for meningioma."
"Ferroptosis","MIR132","microRNA 132","ENSG00000267200.1","miRNA",35249882," RT-qPCR results showed that miR-132 was significantly up-regulated in atherosclerotic plaques compared with normal vascular samples (P < 0.001). Compared with control HUVECs, HUVECs overexpressing miR-132 showed a significantly increased level of intracellular ROS (P < 0.001), and most of ROS was colocalized with mitochondria. HUVECs overexpressing miR-132 also showed significantly decreased MMP (P < 0.001) and obviously increased mtROS (P < 0.001) and opening of mPTP (P < 0.001), which led to mitochondrial REDOX respiratory chain stress disorder. The key iron death protein GPX4 was significantly down-regulated and the oxidized protein NOX4 was significantly increased in miR-132-overexpressing HUVECs."
"Ferroptosis","ADAMTS9-AS1","ADAMTS9 antisense RNA 1","ENSG00000241158.7","lncRNA",35311457,""
